"id","device","sum_spent","group","join_dt","country","gender"
"1045461","I","0","A","2023-02-01","TUR","unknown"
"1045462","I","0","B","2023-02-02","USA","M"
"1045463","A","0","B","2023-01-28","DEU","M"
"1045464","I","0","B","2023-01-26","USA","M"
"1045465","A","0","A","2023-01-25","USA","M"
"1045466","I","0","B","2023-02-01","MEX","F"
"1045467","I","0","B","2023-02-02","TUR","unknown"
"1045468","A","0","B","2023-01-27","MEX","F"
"1045469","I","0","B","2023-01-28","CAN","F"
"1045470","A","0","A","2023-01-31","FRA","F"
"1045471","A","0","A","2023-02-04","USA","F"
"1045472","I","0","B","2023-01-29","DEU","unknown"
"1045473","I","0","A","2023-01-26","USA","M"
"1045474","I","0","B","2023-01-26","USA","unknown"
"1045475","A","0","A","2023-01-27","BRA","M"
"1045476","A","0","A","2023-02-02","DEU","F"
"1045478","A","0","B","2023-01-25","USA","M"
"1045479","A","0","A","2023-01-25","GBR","M"
"1045480","A","0","B","2023-02-01","USA","unknown"
"1045481","A","0","A","2023-01-27","FRA","F"
"1045482","A","0","A","2023-02-05","CAN","M"
"1045483","A","0","B","2023-01-25","TUR","M"
"1045484","I","0","B","2023-02-04","USA","unknown"
"1045485","A","0","A","2023-01-25","DEU","M"
"1045486","I","0","A","2023-01-27","TUR","F"
"1045487","A","0","A","2023-01-28","DEU","F"
"1045488","A","0","B","2023-02-03","ESP","unknown"
"1045489","I","80.40","B","2023-01-30","BRA","M"
"1045490","A","0","A","2023-02-02","CAN","M"
"1045491","I","0","A","2023-01-28","USA","F"
"1045492","A","0","B","2023-01-27","TUR","F"
"1045493","A","0","B","2023-02-05","USA","F"
"1045494","I","0","B","2023-01-28","AUS","M"
"1045496","A","0","B","2023-01-30","AUS","unknown"
"1045497","A","0","B","2023-01-28","USA","M"
"1045498","A","0","A","2023-01-28","USA","M"
"1045499","A","0","B","2023-02-01","MEX","F"
"1045500","A","0","B","2023-01-28","USA","F"
"1045501","I","0","B","2023-01-25","BRA","M"
"1045502","I","0","B","2023-01-29","BRA","unknown"
"1045504","A","0","B","2023-01-27","TUR","F"
"1045505","I","0","A","2023-01-28","MEX","F"
"1045506","A","0","A","2023-01-27","USA","M"
"1045507","A","0","A","2023-01-27","GBR","M"
"1045508","I","0","A","2023-01-31","USA","M"
"1045509","A","0","A","2023-02-01","FRA","F"
"1045510","A","0","B","2023-01-26","DEU","F"
"1045511","A","0","B","2023-01-25","MEX","F"
"1045512","A","0","B","2023-01-25","ESP","M"
"1045513","A","0","A","2023-01-26","BRA","unknown"
"1045514","A","0","B","2023-02-03","BRA","F"
"1045515","I","0","B","2023-01-27","DEU","O"
"1045516","I","0","B","2023-01-25","USA","unknown"
"1045517","A","0","B","2023-02-03","BRA","M"
"1045518","I","0","B","2023-01-31","ESP","M"
"1045519","A","21.75","B","2023-02-01","USA","unknown"
"1045520","A","0","B","2023-01-29","DEU","F"
"1045521","A","0","A","2023-01-27","BRA","F"
"1045522","I","0","B","2023-01-28","MEX","M"
"1045523","A","0","A","2023-01-26","BRA","F"
"1045524","I","0","A","2023-01-25","USA","M"
"1045525","I","0","A","2023-02-03","USA","F"
"1045526","A","0","A","2023-02-03","FRA","M"
"1045527","I","0","A","2023-01-26","USA","M"
"1045529","A","0","B","2023-01-27","USA","F"
"1045530","A","0","A","2023-01-25","FRA","M"
"1045531","I","0","B","2023-01-28","AUS","M"
"1045532","A","0","B","2023-01-29","BRA","M"
"1045533","A","0","A","2023-01-26","AUS","M"
"1045534","A","0","A","2023-02-04","ESP","M"
"1045535","A","0","A","2023-02-04","USA","M"
"1045536","A","0","B","2023-02-02","MEX","unknown"
"1045537","A","0","A","2023-01-26","ESP","F"
"1045538","I","129.67","A","2023-01-25","AUS","F"
"1045539","I","0","B","2023-01-25","USA","F"
"1045540","A","0","A","2023-01-25","USA","M"
"1045541","A","0","B","2023-01-27","TUR","M"
"1045542","A","0","B","2023-01-25","MEX","F"
"1045543","A","0","A","2023-01-25","USA","F"
"1045544","A","0","B","2023-01-30","ESP","F"
"1045545","I","0","B","2023-02-01","BRA","M"
"1045546","A","0","B","2023-01-29","TUR","M"
"1045547","I","0","A","2023-01-26","USA","M"
"1045548","I","0","B","2023-01-26","USA","M"
"1045549","A","0","A","2023-01-29","USA","M"
"1045550","I","0","A","2023-01-27","ESP","F"
"1045551","A","0","A","2023-01-25","MEX","unknown"
"1045552","A","0","B","2023-01-25","USA","F"
"1045553","A","0","B","2023-01-25","GBR","F"
"1045554","A","0","B","2023-01-28","BRA","M"
"1045555","I","0","A","2023-01-26","DEU","M"
"1045556","A","0","B","2023-01-28","ESP","F"
"1045557","A","0","A","2023-01-25","BRA","F"
"1045558","A","0","A","2023-02-04","BRA","M"
"1045559","A","0","A","2023-01-25","GBR","M"
"1045560","A","0","A","2023-02-04","MEX","O"
"1045561","I","40.74","A","2023-01-25","USA","M"
"1045562","I","0","B","2023-02-02","USA","F"
"1045563","A","0","A","2023-01-30","USA","F"
"1045564","A","0","A","2023-01-31","DEU","F"
"1045565","A","0","B","2023-02-01","CAN","F"
"1045566","I","35.13","B","2023-01-25","USA","F"
"1045567","A","0","B","2023-01-29","MEX","F"
"1045568","A","0","B","2023-02-02","USA","M"
"1045569","A","0","B","2023-01-30","USA","M"
"1045570","A","0","A","2023-01-25","TUR","unknown"
"1045571","A","0","A","2023-01-27","BRA","M"
"1045572","A","0","B","2023-01-31","MEX","unknown"
"1045573","I","0","A","2023-01-25","USA","F"
"1045574","A","0","A","2023-02-02","DEU","F"
"1045575","A","0","A","2023-01-26","USA","unknown"
"1045576","A","0","A","2023-02-02","MEX","M"
"1045577","A","0","B","2023-01-28","USA","F"
"1045578","A","0","B","2023-01-25","DEU","M"
"1045579","I","0","B","2023-01-25","USA","F"
"1045580","A","0","A","2023-01-25","GBR","M"
"1045581","I","0","B","2023-02-01","AUS","F"
"1045582","A","0","B","2023-01-25","USA","O"
"1045583","I","105.74","A","2023-01-25","USA","M"
"1045584","I","0","A","2023-01-30","USA","unknown"
"1045585","I","0","A","2023-01-25","BRA","M"
"1045586","A","0","A","2023-01-29","USA","F"
"1045587","I","0","B","2023-01-28","ESP","F"
"1045588","I","0","A","2023-01-26","USA","F"
"1045589","I","0","A","2023-02-04","FRA","F"
"1045590","A","0","A","2023-01-29","USA","M"
"1045591","A","0","A","2023-01-25","MEX","unknown"
"1045592","I","0","B","2023-01-26","BRA","F"
"1045593","A","0","B","2023-01-25","USA","M"
"1045594","A","0","B","2023-01-25","USA","F"
"1045596","A","0","B","2023-01-29","DEU","M"
"1045597","I","0","B","2023-01-26","USA","F"
"1045598","I","0","B","2023-01-27","USA","M"
"1045599","I","88.89","A","2023-01-27","DEU","F"
"1045600","I","0","B","2023-02-01","TUR","F"
"1045601","I","0","A","2023-02-02","FRA","M"
"1045602","I","0","A","2023-01-28","DEU","F"
"1045603","A","0","B","2023-01-26","ESP","unknown"
"1045604","A","0","B","2023-02-03","USA","F"
"1045605","I","0","A","2023-02-04","MEX","F"
"1045606","I","0","A","2023-01-28","BRA","unknown"
"1045607","A","0","B","2023-01-27","DEU","M"
"1045608","A","0","B","2023-01-25","BRA","M"
"1045609","I","0","B","2023-02-02","BRA","F"
"1045610","A","0","A","2023-01-29","USA","F"
"1045611","A","0","A","2023-01-28","BRA","M"
"1045612","A","0","B","2023-01-27","BRA","M"
"1045613","A","0","A","2023-02-01","USA","M"
"1045614","A","0","A","2023-01-26","FRA","F"
"1045615","I","195.80","A","2023-01-31","GBR","F"
"1045616","I","0","B","2023-01-25","FRA","F"
"1045617","I","0","A","2023-01-25","CAN","F"
"1045618","I","124.86","A","2023-01-26","ESP","F"
"1045619","A","0","A","2023-01-29","ESP","M"
"1045620","I","0","B","2023-01-29","TUR","F"
"1045621","I","0","B","2023-01-28","USA","F"
"1045622","A","0","A","2023-02-02","TUR","F"
"1045623","A","0","A","2023-01-25","GBR","M"
"1045624","A","0","A","2023-01-30","USA","M"
"1045625","A","0","A","2023-01-27","AUS","F"
"1045626","A","0","B","2023-02-01","BRA","unknown"
"1045627","I","0","A","2023-01-26","BRA","unknown"
"1045628","A","0","A","2023-01-27","GBR","unknown"
"1045629","A","0","B","2023-01-27","USA","F"
"1045630","I","0","A","2023-01-26","USA","F"
"1045631","A","0","A","2023-01-27","USA","F"
"1045632","I","0","A","2023-01-26","AUS","unknown"
"1045633","A","0","B","2023-01-26","USA","F"
"1045634","A","0","A","2023-01-25","GBR","M"
"1045635","I","0","A","2023-01-31","USA","M"
"1045636","A","0","B","2023-01-25","USA","F"
"1045637","I","0","B","2023-01-27","USA","unknown"
"1045638","A","0","A","2023-02-02","USA","M"
"1045639","I","0","B","2023-01-29","BRA","M"
"1045640","A","0","B","2023-01-26","BRA","M"
"1045641","A","0","B","2023-01-25","CAN","F"
"1045642","I","55.90","B","2023-01-30","BRA","M"
"1045643","A","0","B","2023-01-25","BRA","M"
"1045644","I","60.62","A","2023-02-03","MEX","M"
"1045645","I","0","B","2023-01-26","GBR","F"
"1045646","A","0","B","2023-01-31","USA","F"
"1045647","I","0","B","2023-01-27","FRA","F"
"1045648","A","0","B","2023-01-26","USA","F"
"1045649","I","0","B","2023-01-30","BRA","F"
"1045650","A","0","B","2023-01-25","USA","F"
"1045651","A","0","A","2023-01-27","USA","O"
"1045652","A","0","A","2023-01-26","unknown","F"
"1045653","I","0","B","2023-01-26","BRA","F"
"1045654","A","0","A","2023-01-29","GBR","F"
"1045655","A","0","B","2023-01-30","TUR","M"
"1045656","A","0","A","2023-01-27","TUR","F"
"1045657","A","0","B","2023-01-27","MEX","unknown"
"1045658","I","0","A","2023-01-27","GBR","F"
"1045659","I","0","A","2023-01-30","BRA","F"
"1045660","A","0","B","2023-01-28","USA","F"
"1045661","I","0","A","2023-01-25","GBR","M"
"1045662","I","0","A","2023-01-27","BRA","M"
"1045663","I","0","B","2023-01-29","USA","F"
"1045664","I","0","B","2023-02-05","DEU","M"
"1045666","I","0","B","2023-01-25","BRA","F"
"1045667","A","0","B","2023-01-26","BRA","F"
"1045668","A","0","A","2023-01-30","BRA","M"
"1045669","A","0","A","2023-02-04","USA","M"
"1045670","A","0","A","2023-02-03","TUR","M"
"1045671","A","0","A","2023-01-25","BRA","M"
"1045672","I","0","A","2023-01-29","USA","M"
"1045673","A","0","A","2023-01-25","BRA","F"
"1045674","I","0","A","2023-01-30","MEX","M"
"1045675","I","0","B","2023-01-25","TUR","M"
"1045676","I","0","A","2023-01-29","BRA","F"
"1045677","A","62.51","B","2023-01-25","USA","F"
"1045678","A","0","B","2023-01-30","USA","M"
"1045679","A","0","B","2023-02-02","BRA","F"
"1045680","I","0","B","2023-01-26","MEX","M"
"1045681","A","0","B","2023-01-28","DEU","M"
"1045682","A","0","A","2023-01-25","MEX","F"
"1045683","A","0","B","2023-02-01","TUR","F"
"1045684","A","0","A","2023-01-29","BRA","F"
"1045685","I","0","A","2023-01-26","BRA","M"
"1045686","I","0","A","2023-01-25","ESP","M"
"1045687","A","0","A","2023-01-30","TUR","F"
"1045688","A","0","B","2023-01-27","BRA","F"
"1045689","A","0","A","2023-01-25","BRA","F"
"1045690","A","0","A","2023-01-28","USA","M"
"1045691","A","0","B","2023-01-26","FRA","M"
"1045692","I","0","B","2023-01-28","GBR","M"
"1045693","I","0","B","2023-01-25","FRA","F"
"1045694","I","0","A","2023-01-26","MEX","F"
"1045695","I","0","B","2023-02-03","GBR","M"
"1045696","A","0","A","2023-01-28","DEU","F"
"1045697","I","0","A","2023-01-25","USA","F"
"1045698","A","0","B","2023-01-25","USA","unknown"
"1045699","I","0","A","2023-01-26","USA","unknown"
"1045700","A","0","B","2023-01-25","AUS","M"
"1045701","I","29.12","A","2023-01-29","USA","M"
"1045702","I","0","A","2023-01-29","DEU","F"
"1045703","A","0","B","2023-01-25","USA","F"
"1045704","A","0","A","2023-01-31","CAN","F"
"1045705","I","0","B","2023-01-26","USA","F"
"1045706","I","0","B","2023-01-28","DEU","F"
"1045707","A","0","B","2023-01-26","ESP","M"
"1045708","A","0","B","2023-01-28","USA","M"
"1045709","I","0","A","2023-01-26","unknown","O"
"1045710","A","0","A","2023-01-25","MEX","F"
"1045711","A","0","A","2023-01-28","TUR","M"
"1045712","I","0","B","2023-01-25","USA","F"
"1045713","A","0","A","2023-01-25","BRA","unknown"
"1045714","A","0","A","2023-01-26","ESP","M"
"1045715","A","0","A","2023-01-26","TUR","F"
"1045716","I","0","B","2023-01-31","MEX","unknown"
"1045717","I","0","B","2023-02-01","TUR","F"
"1045718","A","0","A","2023-01-28","USA","M"
"1045719","I","0","B","2023-01-26","FRA","M"
"1045720","A","0","A","2023-01-28","CAN","F"
"1045721","I","0","A","2023-01-26","TUR","unknown"
"1045722","I","0","B","2023-02-01","GBR","M"
"1045724","A","0","A","2023-01-25","USA","F"
"1045725","A","0","B","2023-01-26","AUS","F"
"1045726","A","102.38","A","2023-01-28","CAN","F"
"1045727","A","0","B","2023-02-04","BRA","F"
"1045728","A","0","B","2023-01-25","USA","unknown"
"1045729","A","0","B","2023-01-25","USA","unknown"
"1045730","A","0","A","2023-01-27","MEX","unknown"
"1045731","A","0","B","2023-01-25","USA","M"
"1045732","A","0","A","2023-02-01","BRA","F"
"1045733","A","0","B","2023-01-25","BRA","F"
"1045734","A","0","B","2023-01-25","MEX","F"
"1045735","A","0","B","2023-01-29","ESP","M"
"1045736","I","0","B","2023-01-31","USA","F"
"1045737","A","0","B","2023-02-06","DEU","F"
"1045738","I","0","A","2023-01-30","BRA","unknown"
"1045739","A","0","A","2023-01-25","DEU","F"
"1045740","I","0","B","2023-01-28","USA","F"
"1045741","unknown","0","B","2023-01-26","GBR","F"
"1045742","A","49.05","B","2023-01-27","GBR","unknown"
"1045743","A","0","B","2023-02-01","USA","M"
"1045744","A","0","A","2023-01-25","BRA","F"
"1045745","A","0","A","2023-01-26","BRA","F"
"1045746","A","0","A","2023-01-25","MEX","unknown"
"1045747","A","0","B","2023-02-06","AUS","M"
"1045748","I","0","B","2023-01-29","GBR","F"
"1045749","A","0","B","2023-01-25","TUR","F"
"1045750","I","0","A","2023-01-26","AUS","M"
"1045751","A","0","B","2023-01-25","DEU","F"
"1045752","A","0","B","2023-01-29","USA","F"
"1045753","I","0","B","2023-02-02","DEU","F"
"1045754","I","0","A","2023-01-26","FRA","M"
"1045755","I","0","B","2023-01-26","CAN","M"
"1045756","A","0","A","2023-01-28","FRA","M"
"1045757","I","0","B","2023-01-30","DEU","unknown"
"1045758","I","0","B","2023-01-26","USA","F"
"1045759","A","115.07","B","2023-01-26","MEX","M"
"1045760","I","0","B","2023-02-06","GBR","M"
"1045761","I","0","B","2023-01-29","DEU","M"
"1045762","A","0","A","2023-01-30","DEU","M"
"1045763","A","0","B","2023-01-31","DEU","M"
"1045764","I","0","B","2023-02-06","TUR","M"
"1045765","A","60.20","B","2023-01-26","USA","M"
"1045766","A","0","A","2023-01-26","MEX","M"
"1045767","I","0","A","2023-01-30","USA","unknown"
"1045768","A","0","A","2023-01-31","MEX","F"
"1045769","A","0","A","2023-01-25","BRA","M"
"1045770","I","0","A","2023-01-27","GBR","M"
"1045771","A","0","A","2023-01-26","GBR","F"
"1045772","A","0","B","2023-01-25","BRA","F"
"1045773","A","16.41","A","2023-01-25","BRA","F"
"1045774","I","0","A","2023-01-30","DEU","O"
"1045775","A","0","B","2023-01-27","CAN","F"
"1045776","unknown","0","B","2023-01-29","TUR","M"
"1045777","I","0","B","2023-01-26","USA","F"
"1045778","I","0","A","2023-01-30","MEX","F"
"1045779","A","0","B","2023-01-28","USA","F"
"1045780","A","0","A","2023-01-27","BRA","F"
"1045781","A","0","B","2023-01-28","DEU","unknown"
"1045782","A","0","A","2023-01-25","TUR","M"
"1045783","I","0","B","2023-02-01","MEX","M"
"1045784","I","0","A","2023-01-28","FRA","F"
"1045785","I","0","B","2023-02-02","USA","M"
"1045786","A","0","B","2023-01-28","USA","F"
"1045787","I","0","A","2023-01-25","BRA","F"
"1045788","I","10.90","A","2023-01-25","USA","F"
"1045789","A","0","A","2023-01-25","MEX","M"
"1045790","I","0","A","2023-01-26","USA","M"
"1045791","A","0","A","2023-01-29","BRA","M"
"1045792","I","0","B","2023-01-29","BRA","unknown"
"1045793","I","0","A","2023-02-03","BRA","M"
"1045794","I","0","B","2023-02-04","BRA","F"
"1045795","A","0","A","2023-01-27","TUR","M"
"1045796","I","0","A","2023-02-02","ESP","M"
"1045797","A","0","A","2023-01-30","BRA","M"
"1045798","A","0","A","2023-01-25","USA","M"
"1045799","I","0","A","2023-01-26","BRA","M"
"1045800","I","0","A","2023-01-25","USA","unknown"
"1045801","A","0","B","2023-01-28","MEX","F"
"1045802","A","0","A","2023-01-25","TUR","M"
"1045803","A","0","B","2023-01-25","DEU","unknown"
"1045804","A","0","A","2023-01-29","GBR","F"
"1045805","I","0","A","2023-01-29","BRA","M"
"1045806","A","0","A","2023-01-29","TUR","M"
"1045807","A","0","A","2023-01-25","MEX","M"
"1045808","A","0","B","2023-01-27","MEX","M"
"1045809","I","0","A","2023-01-25","FRA","F"
"1045810","A","0","A","2023-01-28","BRA","F"
"1045811","A","0","B","2023-01-26","ESP","F"
"1045812","A","0","A","2023-02-06","CAN","M"
"1045813","I","0","B","2023-01-25","USA","F"
"1045814","A","0","B","2023-01-26","BRA","F"
"1045815","I","0","B","2023-01-28","CAN","O"
"1045816","I","0","B","2023-01-31","GBR","F"
"1045817","I","0","B","2023-02-01","FRA","M"
"1045818","I","0","B","2023-02-03","GBR","M"
"1045819","I","0","B","2023-01-30","USA","F"
"1045820","I","0","B","2023-01-28","USA","M"
"1045821","A","0","A","2023-01-28","AUS","M"
"1045822","I","0","A","2023-02-06","USA","F"
"1045823","I","0","A","2023-01-25","TUR","F"
"1045824","I","0","B","2023-01-27","BRA","O"
"1045825","A","0","B","2023-01-28","DEU","M"
"1045826","I","0","A","2023-02-03","MEX","F"
"1045827","A","0","B","2023-01-26","TUR","unknown"
"1045828","A","0","A","2023-01-25","GBR","unknown"
"1045829","I","0","B","2023-02-06","USA","unknown"
"1045830","I","0","B","2023-01-30","USA","F"
"1045831","I","0","B","2023-01-27","BRA","M"
"1045832","A","0","B","2023-01-26","BRA","F"
"1045833","A","0","B","2023-01-26","TUR","M"
"1045834","A","0","A","2023-02-05","USA","unknown"
"1045835","A","0","B","2023-01-26","MEX","unknown"
"1045836","A","0","A","2023-01-26","MEX","F"
"1045837","unknown","0","A","2023-02-01","USA","M"
"1045838","I","0","B","2023-02-05","ESP","unknown"
"1045839","A","0","B","2023-01-25","GBR","M"
"1045840","A","0","B","2023-01-30","DEU","F"
"1045841","I","47.59","A","2023-01-25","unknown","F"
"1045842","A","0","B","2023-01-27","USA","F"
"1045843","I","0","A","2023-02-04","MEX","M"
"1045844","A","0","B","2023-01-28","DEU","O"
"1045845","A","0","A","2023-01-26","USA","O"
"1045846","A","0","A","2023-01-25","USA","M"
"1045847","I","0","A","2023-01-27","BRA","F"
"1045848","I","0","A","2023-01-25","BRA","M"
"1045849","I","0","A","2023-01-27","BRA","unknown"
"1045850","A","0","A","2023-02-06","ESP","unknown"
"1045851","A","0","A","2023-01-28","USA","M"
"1045852","I","0","B","2023-01-25","FRA","F"
"1045853","I","0","B","2023-02-05","ESP","M"
"1045854","A","0","A","2023-01-28","USA","M"
"1045855","I","0","A","2023-01-31","USA","M"
"1045856","A","0","A","2023-01-30","USA","F"
"1045857","A","0","B","2023-01-25","USA","F"
"1045858","A","0","A","2023-01-31","MEX","M"
"1045859","A","0","A","2023-01-25","MEX","unknown"
"1045860","A","0","A","2023-01-27","GBR","M"
"1045861","A","0","A","2023-01-29","AUS","unknown"
"1045862","A","0","B","2023-01-26","BRA","unknown"
"1045863","A","0","B","2023-01-30","USA","F"
"1045864","A","0","B","2023-01-26","USA","M"
"1045865","A","0","A","2023-02-03","DEU","M"
"1045866","I","0","A","2023-01-29","FRA","F"
"1045867","I","0","B","2023-01-25","USA","F"
"1045868","A","0","B","2023-01-27","USA","M"
"1045869","A","0","B","2023-02-01","DEU","unknown"
"1045870","A","0","B","2023-02-01","ESP","F"
"1045871","A","18.39","B","2023-01-25","USA","M"
"1045872","A","0","B","2023-02-01","MEX","unknown"
"1045873","I","0","B","2023-01-31","TUR","O"
"1045874","I","0","B","2023-01-31","USA","F"
"1045875","A","0","A","2023-01-27","BRA","M"
"1045876","A","0","A","2023-01-25","MEX","unknown"
"1045877","I","0","A","2023-02-04","BRA","F"
"1045878","A","45.27","B","2023-01-30","AUS","F"
"1045879","A","0","A","2023-01-30","USA","M"
"1045880","A","0","B","2023-01-26","FRA","F"
"1045881","A","0","B","2023-01-29","DEU","unknown"
"1045882","A","0","B","2023-02-04","USA","F"
"1045883","I","0","B","2023-01-27","DEU","F"
"1045884","A","0","A","2023-01-26","BRA","M"
"1045885","I","102.81","A","2023-01-27","TUR","M"
"1045886","A","0","B","2023-01-25","BRA","F"
